13道線索,ㄕ,13 Clues,中,2-6,I4,6.6,4,30,1.91,https://boardgamegeek.com/boardgame/208766/13-clues,烏嘎嘎,,1190,150,小品,邏輯推理,,,綠色,v,https://www.youtube.com/watch?v=34Z0AlZsGEg,新天鵝堡桌遊,,"數起兇殘的犯罪案件震驚了1899年的倫敦，謎樣的案情掩蓋了真相，蘇格蘭警場在黑暗中摸索，號召一群優秀的偵探前來協助破案。
每位偵探必須利用敏銳的直覺，從13道線索中找出蛛絲馬跡，負責解開自己的謎題，比其他人更快偵破自己的案件！",
電力公司紙牌版,ㄉ,Power Grid: The Card Game,中,2-6,I4,6.9,4-5,45-60,2.33,https://boardgamegeek.com/boardgame/203780/power-grid-card-game,烏嘎嘎,,1690,200,策略,中策,競標,純卡牌,黃色,v,,,,《電力公司》精煉為純卡牌形式，省去地圖讓競標與燃料市場直接站上舞台。每輪環環相扣的權衡——這座廠燃料效率夠高嗎？搶到卻資金不足補料就白搶。拍賣順位與資金調度的拉扯貫穿全局，後段牌組翻新常打亂既有計畫，逼你即時調整路線。規則更輕但張力不減。,
星球加法,ㄒ,Dots,中,2-6,J6,5,N/A,20,1,https://boardgamegeek.com/boardgame/3194/dots ,烏嘎嘎,,390,50,兒童,反應,純卡牌,,綠色,v,https://youtu.be/2cIwRevyajc?si=C8ea5uDzdWe8ZbnW,勃根地桌遊,輕鬆,宇宙幾何速算反應遊戲。整合多張牌面的星球總數，從1、2、4、8、16中選出正確組合打出。前兩名答對者皆得分。包含兒童簡化變體，適合三代同堂同樂。,
猴戲擂台,ㄏ,Manic Monkeys,中,2-6,J6,5.8,4,10-20,1,https://boardgamegeek.com/boardgame/99316/grimaffen,烏嘎嘎,v,390,50,兒童,記憶,,,綠色,v,https://www.youtube.com/watch?v=6AQFX7W352U,新天鵝堡桌遊,輕鬆,"這些搞笑的猴子模仿所見所聞的一切，記住牠們發出的聲音和做出的動作，然後依序表演這些猴戲。
堅持到最後，都能正確完成任務的玩家，就是模仿大王。
邀請親朋好友共同參與一場歡樂無限的模仿大賽！",
冰淇淋快手,ㄅ,Ice Cream Combo,中,2-6,J6,5.9,N/A,10-15,1,https://boardgamegeek.com/boardgame/160470/ice-cream-combo ,烏嘎嘎,,490,50,兒童,合約,純卡牌,,綠色,v,,,輕鬆,"來一場瘋狂繽紛的冰淇淋對決吧！

我們都是冰淇淋小販，預備好你的獨家冰品，一決勝負吧！ 

面對蜂湧而至的訂單，如何快速交貨搶下訂單？
如何在這場冰淇淋對決競賽中賺飽荷包？
在訂單未被搶走前，趕緊完成指定的冰淇淋吧！",
醜娃娃,ㄔ,Uglydoll,中,2-6,J6,6,6,15,1,https://boardgamegeek.com/boardgame/22733/uglydoll-card-game ,烏嘎嘎,v,,,兒童,反應,純卡牌,,綠色,,https://youtu.be/1_nEDYiRdac?si=jBfxS2F-rfeHSbK3,勃根地桌遊,輕鬆,加入OX、Wedgehead等醜娃娃的第一款快速動作卡牌遊戲！輪流翻牌直到發現三張相同的醜娃娃，然後像冰蝙蝠一樣飛速搶牌！搶到最多卡片就贏得遊戲。勝利不一定漂亮，但一定好玩！,
茶丸子,ㄔ,Cha Dango,中,2-6,J6,6.8,4-6,15-25,1,https://boardgamegeek.com/boardgame/181694/cha-dango ,烏嘎嘎,,,,兒童,反應,,,綠色,,https://youtu.be/TTyR6esvEx4?si=egsThxc9ATaNIuMH,逸馬的桌遊小教室,輕鬆,日式糯米丸子舖的迷糊工讀生總是送錯訂單，玩家翻牌瞬間要比對手更快找出符合條件的客人卡。判斷路徑在「找不到時改搶茶杯」的瞬間切換讓節奏驟然加速，笑聲與驚呼齊飛。純圖像設計零文字門檻，五歲孩子也能與大人公平競爭，適合家庭聚會破冰暖場。,
德國心臟病,ㄉ,HALL GALL,中,2-6,J6,5.8,4-5,10,1.01,https://boardgamegeek.com/boardgame/2944/halli-galli,烏嘎嘎,v,790,100,兒童,反應,,,綠色,v,https://youtu.be/e3Rl8Aawrdk?si=6hP3pIH3hDPfrd3b,勃根地桌遊,輕鬆,玩家依序翻開水果卡片，只要桌面出現5個同樣水果就搶按中央的鈴。最快按鈴者贏得所有卡片，手牌用盡則出局。挑戰心臟極限的經典反應遊戲，堅持到最後者獲勝。,
小小賽車手,ㄒ,Monza,中,2-6,J6,6.6,4-5,10,1.04,https://boardgamegeek.com/boardgame/4209/monza,烏嘎嘎,v,,,兒童,競速,運氣,,綠色,,https://youtu.be/-pJnTiyjmBc?si=GOR477O89y7HoXH_,逸馬的桌遊小教室,輕鬆,小小賽車手以色彩繽紛的三線賽道為舞台，全程靠顏色辨識驅動，無文字需求。每回合擲骰配色前進，玩家即時選擇優先使用哪顆骰子、走哪條賽道線。中段瓶頸路段換道窗口有限，短期效率與路線布局的拉扯讓大人也覺得有趣。適合3歲以上幼兒入門。,
德國心臟病極限版,ㄉ,Halli Galli Extreme,中,2-6,J6,5.8,4-5,15-20,1.22,https://boardgamegeek.com/boardgame/15311/halli-galli-extreme,烏嘎嘎,,790,100,兒童,反應,,,綠色,v,https://www.youtube.com/watch?v=w8skkhUBFm8,新天鵝堡桌遊,輕鬆,每位玩家輪流翻開一張牌，當桌面上有兩張相同的水果牌，或是出現某種動物但沒有牠討厭的水果時（只有小豬���挑食），所有玩家必須盡快按鈴，率先按鈴的玩家贏得所有翻開的牌。,
荒島動物學,ㄏ,Galapa Go,中,2-6,J6,5.5,2-6,15,1.57,https://boardgamegeek.com/boardgame/94346/galapa-go,烏嘎嘎,,690,100,小品,,,,綠色,v,https://www.youtube.com/watch?v=5PSom-0agUY,新天鵝堡桌遊,,"適合大小朋友同樂！
太平洋加拉巴哥群島上的獨特生物，讓1835年造訪的達爾文開啟了「物種起源」的學說。
現在你將化身為動物學家研究島上的變種動物，但是必須依據特定的指令來進行誘捕，這並非易事。

充份運用你的邏輯與觀察力，才能讓你快速達成任務！",
最後衝刺,ㄗ,Photofinish: The Final Rush,英,2-6,J6,7.3,3-6,20,2,https://boardgamegeek.com/boardgame/230246/photofinish-final-rush,烏嘎嘎,,,,小品,,,,綠色,,,,,考驗眼力與快速思考的裁判遊戲，玩家扮演卡丁車賽裁判！每回合翻開賽道與車速，仔細觀察路徑障礙，判斷正確完賽順序。每個正確排位的賽車讓你獲得獎章，最快答對的裁判贏得榮譽獎盃。但小心犯錯會受罰！,
捉迷藏起司,ㄓ,Got you,中,2-6,J6,5.3,N/A,15,N/A,https://boardgamegeek.com/boardgame/283430/got-you,烏嘎嘎,,,,小品,,,,綠色,,,,,小貓每天跟老鼠玩捉迷藏，看起來有趣但老鼠嚇壞了。為了抓老鼠，小貓設陷阱還裝睡。老鼠們找起���時可選擇合作或單獨行動。一位玩家當小貓，其他當老鼠。小貓抓到所有老鼠即獲勝；老鼠合力拿到大起司或自私老鼠獨得起司則老鼠勝。每回合分四階段：小貓睡覺、老鼠逃跑、小貓追擊、老鼠使用道具。,
蜥蓋,ㄒ,The Battle of Lizard,中,2-6,J6,5.8,N/A,20,N/A,https://boardgamegeek.com/boardgame/269731/battle-lizard,烏嘎嘎,,500,50,抽象,棋類,,,綠色,v,https://youtu.be/G-v2TmoiiSw?si=cbT_s_W_kOPodF0z,逸馬的桌遊小教室,,玩家各控制一群蜥蜴在島上爭奪生存空間。繁殖季節來臨，雄性蜥蜴為領地與繁殖權互相打鬥。需阻擋對手不讓其繁衍！洗牌後每人發六張手牌，輪流出牌到繁殖競爭區，可旋轉但不可翻面，可覆蓋或相鄰放置。率先在正交或對角線連成五隻同色蜥蜴者立即獲勝。,
洞洞打寶,ㄉ,Eye 'N Seek,中,2-6,J6,6.6,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/218639/eye-n-seek,烏嘎嘎,v,590,100,兒童,反應,,,綠色,v,https://www.youtube.com/watch?v=v34ES6O2KZs,新天鵝堡桌遊,輕鬆,快速轉盤配對遊戲。翻開紙牌後快速轉動轉盤，從視窗找到相同圖案。率先找到者贏得該牌，遊戲結束時贏得最多紙牌的玩家獲勝。考驗反應速度。,
洗襪子,ㄒ,Laundry Day,中,2-6,J6,6.6,N/A,15,N/A,https://boardgamegeek.com/boardgame/225354/laundry-day,烏嘎嘎,,490,50,兒童,反應,純卡牌,成套收集,綠色,v,,,輕鬆,洗好襪子要配對！每位玩家收一張角色卡，角色來自六個不同國家，穿著民族服飾。目標是用單手在三輪遊戲中為角色找到四雙與服飾花紋相配的襪子。六種來自印度、日本、墨西哥、阿拉伯、非洲和俄羅斯文化的圖案，話題豐富。也可當記憶遊戲玩，面朝下翻牌配對。適合親子同樂。,
嗒寶小子,ㄉ,Dobble kids,中,2-6,J7,6.3,4,15,1.04,https://boardgamegeek.com/boardgame/117995/spot-it-123,烏嘎嘎,,460,50,兒童,反應,純卡牌,,綠色,v,,,輕鬆,圓形鐵盒收納的即時反應經典。兩張牌上各有六個大小參差的數字，視線來回跳動尋找唯一相同的符號。零點幾秒的判斷累積決定勝負，「我幾乎要找到了」的緊迫感讓孩子一輪接一輪喊再玩。無回合結構、無等待順序，隨包包塞進去幾乎感覺不到重量，旅行必備。,
記憶黑洞,ㄐ,Déjà Vu,中,2-6,J7,6.4,4,15,1.08,https://boardgamegeek.com/boardgame/217321/deja-vu,烏嘎嘎,,790,100,派對,記憶,,,綠色,v,https://www.youtube.com/watch?v=T8oKiWI1Qy8,新天鵝堡桌遊,輕鬆,"「三角錐」剛才應該出現過了吧！？還是，剛才出現的是「工程背心」？

玩家必須在某項物品出現第二次後儘快抓取它，但記憶中好像有個黑洞���明明剛才才看過，卻無法確定到底是不是它，每個物品都似曾相識，讓一切變得不真實！
在本遊戲中，你將經歷這種奇妙時刻。

切記，唯有不被自己的記憶捉弄，才能成為真正的贏家！",
拾貓鍋,ㄕ,Cat 10,中,2-6,J7,5.3,N/A,15,1.5,https://boardgamegeek.com/boardgame/157294/cat-10 ,企鵝,,,,小品,,,,綠色,,,,,可愛貓咪卡牌遊戲！玩家翻開數字貓卡累加總和，盡量接近10。總和達7或以上時有三種選擇：改以20為目標繼續翻牌、收下目前分數、或棄掉最新翻的牌擲骰嘗試偷其他玩家的分數同時賭上自己的分數。簡單規則卻充滿刺激選擇。,
口香糖桌遊－猜猜看,ㄎ,Pack O Game: LIE,中,2-6,J7,6.2,4-5,20,1.5,https://boardgamegeek.com/boardgame/161383/lie,烏嘎嘎,,,,小品,純卡牌,吹牛,,綠色,,,,,3-6人吹牛骰子卡牌遊戲。每張牌有兩種數字可選，玩家輪流喊出場上某骰子數的總數，下家可加碼或喊「騙人」。被揪出說謊者少抽一張牌，最後存活者勝出。迷你口香糖包裝，便攜有趣。,
火柴盒系列-神算達人,ㄏ,MatchMaster,中,2-7,J7,4.6,N/A,30,2,https://boardgamegeek.com/boardgame/186408/matchmaster,烏嘎嘎,,,,小品,,,,綠色,,,,,2-6人迷你吃墩預測遊戲。13輪各發不同數量手牌，每輪預測自己能贏幾墩，猜對得分、猜錯扣���。簡單的吃墩加上預測機制，火柴盒大小卻有扎實的橋牌樂趣。,
誰是放屁王,ㄕ,Gas Out,英,2-6,K5,5.1,4-5,15,1,https://boardgamegeek.com/boardgame/193592/gas-out,烏嘎嘎,,,,小品,運氣,,,綠色,,,,,圍繞會放屁的電子毒氣雲Guster展開的兒童卡牌遊戲。手上有安全牌也有高風險牌，要先丟出去賭運氣還是留著等下家觸發？「跳過」和「反轉」讓壓力能推給隔壁。隨著Guster被按過次數累積緊張感攀升，每局約15分鐘。4-5歲幼兒與大人可同桌同樂。,
採珠人,ㄘ,The Pearl Fishers,中,2-6,K5,6.5,3-4,15,1,https://boardgamegeek.com/boardgame/269069/pearls,烏嘎嘎,,390,50,小品,純卡牌,,,綠色,v,https://www.youtube.com/watch?v=nvqMLPvDfdE,新天鵝堡桌遊,,"你潛入深藍的海中，尋找閃亮的珍珠，由於需要不停換氣，必須不時浮出水面，並賣掉尋獲的寶物。
當你收集到足夠數量的珍珠時，便可串成項鍊，提升價值。
遊戲結束時，總分最高的玩家獲勝。",
色彩麻吉,ㄙ,Match Me,中,2-6,K5,7,4-5,20,1,https://boardgamegeek.com/boardgame/240100/match-me-what-color,烏嘎嘎,,,,小品,純卡牌,合作,,綠色,v,https://youtu.be/Pm4T6KJfadA?si=ho6DGdNubeSJ5sXP,勃根地桌遊,,合作遊戲，所有玩家嘗試以相同順序打出同色卡片。領袖從主題卡中說出一個詞，大家覺得這���對應什麼顏色？每個人想法不同可能產生混亂，加上顏色卡是面朝下放置。所有人出完五張後翻開檢查，若顏色與順序完全相同則全體獲勝！多種難度可選，越玩越有挑戰。,
草泥馬,ㄘ,LAMA,中,2-6,K5,6.5,4,20,1.06,https://boardgamegeek.com/boardgame/266083/llm,烏嘎嘎,v,290,50,小品,純卡牌,,,綠色,v,https://youtu.be/e0HdtJYp1-A?si=LLmDTL2Cxho-Yr6i,勃根地桌遊,,"出清你的手牌，否則會扣分。如果你無法出牌，便要決定：現在就退出，或抽牌賭一下，以期之後能順利打出手牌。
扣分時拿取扣分指示物，當你出清所有的手牌時，返還1個扣分指示物（可能是扣1分或扣10分）。
L.A.M.A = Lege Alle Minuspunkte Ab!",
白賊七,ㄅ,The Nasty 7,中,2-6,K5,6.5,5-6,15-25,1.09,https://boardgamegeek.com/boardgame/186302/die-fiesen-7,烏嘎嘎,v,490,50,小品,純卡牌,反應,,綠色,v,https://www.youtube.com/watch?v=lBWgk11LpAA,新天鵝堡桌遊,,"馬有失蹄，人有失言⋯⋯

七名騙徒在俱樂部的密室裡玩牌，他們賊頭賊腦地算計著、咕噥著，不時拿著手機低語，掏出手槍卻又不動聲色。
到底現在數到哪個數字？該喊出來還是在心裡默數？或者發出「嗯～」來掩飾自己的分心？

花樣百出的騙徒們，究竟誰能保持清晰的思路而獲勝呢？",
蟲蟲派對,ㄔ,Party Bugs,中,2-6,K5,6.3,4,15,1.25,https://boardgamegeek.com/boardgame/245700/party-bugs,烏嘎嘎,,390,50,小品,純卡牌,,,綠色,v,,,,燈光熄滅後蟑螂開起變裝派對，玩家要把它們通通請去鄰居家。同時出牌、最小者先選的反向競標——想要先選權避開大數字就得押小牌，但小牌離手後續就少了應對籌碼。13號牌是燙手山芋誰都不想碰。15分鐘一局，越熟悉牌序越能玩出讀心與虛張聲勢的味道。,
浮言浪語,ㄈ,Fluxx,中,2-6,K5,5.7,4,5-30,1.39,https://boardgamegeek.com/boardgame/258/fluxx,烏嘎嘎,,490,50,小品,純卡牌,,,綠色,v,https://www.youtube.com/watch?v=yF0ZFLVA_E0,新天鵝堡桌遊,,"這是一款相當特殊的遊戲，遊戲的規則和目標在遊戲過程中會因玩家所打出的牌不停地改變，到底你應該採用什麼策略？
打出什麼樣的牌？眼前的一切都只是浮言浪語罷了！

節奏快速、有趣，並且難以預測！",
呼拉大師,ㄏ,Hula-Hoo!,中,2-6,K5,6.8,3,10-20,2,https://boardgamegeek.com/boardgame/328859/hula-hoo,烏嘎嘎,,490,50,小品,純卡牌,,,綠色,v,https://www.youtube.com/watch?v=8mR5vB72GXg,新天鵝堡桌遊,,"搖上去、搖下來，掉了就淘汰！

世界各地的動物都來參加這場呼拉圈大賽，呼拉圈此起彼落⋯⋯萬一掉了就會被淘汰。
誰能心思敏捷又技冠群倫搖到最後一秒，就有機會獲勝！
出牌並指定下家必須打出數值較大、較小或相同的牌，讓對手們無法出牌被淘汰，或者率先將牌出清，你就有機會獲勝！ 

德國蟑螂系列遊戲作者 Jacques Zeimet 最新力作！",
地產大亨：愛台客走跳台灣電子版,ㄉ,無,中,2-6,K7,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,派對,大富翁,,,綠色,,,,輕鬆,,
走過台灣,ㄗ,Voyage with Taiwan,中,2-6,K7,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,小品,知識,,,綠色,,,,,,
芝加哥特快車,ㄓ,Chicago Express,中,2-6,K8,7.2,4,60,2.78,https://boardgamegeek.com/boardgame/31730/chicago-express,烏嘎嘎,,,,策略,中策,,,紅色,,,,超燒腦,2-6人鐵路股票投資遊戲。玩家購買四大鐵路公司股票並鋪設鐵軌，股價隨鐵路延伸而上漲。行動簡潔（買股或鋪軌），但分紅時機與持股比例的計算非常燒腦。經典方塊鐵路系列代表作。,
鐵路縱橫 ,ㄊ,TransAmerica,中,2-6,L5,6.7,4-6,30,1.35,https://boardgamegeek.com/boardgame/2842/transamerica,烏嘎嘎,,1090,150,策略,輕策,地圖擴張,,綠色,v,,,,2-6人鐵路連線競速遊戲。每位玩家需串連五座指定城市，每回合在地圖上放1-2條鐵軌。看似簡單的路線規劃，但別人鋪的軌道你也可能用到，合作與卡位的微妙平衡。,
旅館謀殺案,ㄌ,Mord im Arosa,英,2-6,,6.6,4-5,30,1.46,https://boardgamegeek.com/boardgame/80006/mord-im-arosa,巴仔,,,,派對,體感,,,綠色,,,,輕鬆,2-6人聽覺推理遊戲。飯店發生謀殺案，玩家在立體飯店塔中投入線索方塊，聽聲辨位推斷各樓層發生的事件。獨特的聽覺機制，用耳朵玩桌遊的創新體驗。,
迷你都市,ㄇ,Micropolis,中,2-6,,6.8,3-4,30,1.79,https://boardgamegeek.com/boardgame/239840/micropolis,烏嘎嘎,,,,策略,輕策,,,綠色,v,,,,2-4人螞蟻王國建造遊戲。以輪抽方式選取板塊，在蟻穴周圍鋪設隧道、生產水果、訓練戰士、培育蟻后。軍隊規模決定下輪選板塊順位，如何在擴張軍力與經濟發展之間平衡是核心。,
寶石陣,ㄅ,Gemblo,中,2-6,十六格櫃上,6.8,"4,6",30,1.9,https://boardgamegeek.com/boardgame/19427/gemblo,烏嘎嘎,,990,100,抽象,棋類,,,綠色,v,https://www.youtube.com/watch?v=HoZZnChfaKk,新天鵝堡桌遊,,"寶石陣是一款簡單易學的遊戲，你要盡可能將18個不同形狀的寶石串放到遊戲板上，放置愈多寶石串，便擁有越大的優勢，需要運用攻擊與���禦的策略，如同西洋棋或圍棋，必須事先計畫並預測對手可能採取的行動。
不論是六歲的孩童或是成年人，都能參與並享受這款遊戲！
獨自一人時，可以發揮您的創造力，運用各色寶石串，拼放出許多精彩的圖案。",
魔數大師,ㄇ,Master of Mathemagicain,中,2-6,,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,小品,體感,,,綠色,,,,,,
七大奇蹟包,ㄑ,7 Wonders: Wonder Pack,英,2-7,A5,7.6,4,30,2.28,https://boardgamegeek.com/boardgameexpansion/133993/7-wonders-wonder-pack,烏嘎嘎,,,,策略,輕策,輪抽,成套收集,綠色,,,,,《七大奇蹟》奇蹟包擴充。新增萬里長城、曼尼肯皮斯等新奇蹟，長城的特色是可任意順序建造階段。為基礎遊戲增加更多文明選擇，變化性再提升。,
七大奇蹟：領袖,ㄑ ,7 Wonders: Leaders,中,2-7,A5,7.8,4,40,2.29,https://boardgamegeek.com/boardgame/92539/7-wonders-leaders,烏嘎嘎,,900,100,策略,輕策,輪抽,成套收集,綠色,,,,,《七大奇蹟》領袖擴充。新增36張白色領袖卡，每時代開始可打出一張領袖提供持續或一次性能力。領袖花錢不花資源，增加策略層次與路線多樣性。含羅馬新奇蹟。,
七大奇蹟,ㄑ,7 Wonders,中,2-7,A5,7.8,4,30,2.34,https://boardgamegeek.com/boardgame/68448/7-wonders,烏嘎嘎,,950,100,策略,輕策,輪抽,成套收集,綠色,v,https://youtu.be/lyF_AYF4Z1I?si=p9Cxq7bTDM4rp31k,勃根地桌遊,,2-7人輪抽文明遊戲。三個時代中傳遞手牌、選牌建設奇蹟，同時發展軍事、科技、商業、公會四條路線。資源互通與鄰國互動是核心，簡單規則卻有深遠的取捨樂趣。經典不敗。,
第一類接觸,ㄉ,First Contact,中,2-7,B3,7,4-6,15-40,2.08,https://boardgamegeek.com/boardgame/258309/first-contact,烏嘎嘎,,,,派對,猜心,,,綠色,,https://youtu.be/_-iE388q7Xo?si=aYJtc3ND3GmfAQiS,逸馬的桌遊小教室,輕鬆,3-7人溝通派對遊戲。外星人用抽象符號向埃及人表達想要的物品，雙方語言不通只能靠圖像聯想。埃及人猜中得分，外星人搶先拿對物品也得分。跨物種的比手畫腳，笑料不斷。,
水啦！,ㄕ,Yesss!,中,2-7,C4,7,6-7,5-30,1,https://boardgamegeek.com/boardgame/198775/yesss,烏嘎嘎,,490,50,派對,猜心,,,綠色,v,,,輕鬆,瘋狂科學家設計的奇特實驗：把兩張圖片的聯想濃縮成一個詞，讓其他人猜出共同概念。合作模式下三分鐘倒數齊心衝刺，對抗模式中「我懂你但你不懂我要往哪走」的心理拉鋸藏在歡笑背後。全員同步作答幾乎零等待，不同玩家組合催生截然不同的化學反應。,
伐木達人,ㄈ,Toc Toc Woodman,中,2-7,C5,6.5,4,10,1.04,https://boardgamegeek.com/boardgame/39206/click-clack-lumberjack,烏嘎嘎,v,790,100,兒童,平衡,,,綠色,v,https://youtu.be/2vNueZH1664?si=aW-u3t5AtqDq05zs,逸馬的桌遊小教室,輕鬆,用斧頭小心敲擊樹塔，收集掉落的樹皮得分，不慎讓樹心掉下來就要扣分。簡單易學又充滿歡樂，不管人數多寡都能炒熱氣氛，絕對是派對必備的疊疊樂遊戲。,
兇煞迴廊,ㄒ,Fearsome Floor,中,2-7,D3,6.7,5,60,1.82,https://boardgamegeek.com/boardgame/7805/fearsome-floors,烏嘎嘎,,,,派對,心機,運氣,,綠色,,,,輕鬆,2-7人逃脫競速遊戲。玩家要在14回合內逃出地牢，但地牢中有怪物追殺。每步精算移動路線、利用地形躲避怪物視線。緊張刺激的逃脫規劃，節奏緊湊、每步都關鍵。,
未命名農場生物,ㄨ,Unnamed Farm Organisms,中,2-7,E4,6.1,4-5,15-20,1,https://boardgamegeek.com/boardgame/252404/unnamed-farm-organisms,烏嘎嘎,,,,小品,反應,,,綠色,,https://youtu.be/kBvNMHIGs-I?si=b8CrjJMKU4vTWNkX,勃根地桌遊,,星際生物學家肩負重要任務：編目新發現的生命形態並送回星際自然科學研究院。首度有多位競爭者角逐宇宙最頂尖實習機會，最終候選人被派往銀河系最未知的星球：地球。你的任務是收集並命名這些奇怪的地球生物，從「農場」開始。記住每種生物的正確名稱，率先喊出者得牌，收集最多生物卡者成為宇宙最聰��的星際生物學家。,
寂靜迷航,ㄐ,Not Alone,中,2-7,H4,7.2,4-5,30-45,1.87,https://boardgamegeek.com/boardgame/194879/not-alone,烏嘎嘎,,,,陣營,心機,1對多,,綠色,,,,動腦,2-7人非對稱對抗遊戲。一名玩家扮演外星生物，其他玩家扮演擱淺探險隊員。隊員探索星球、發出求救訊號，外星生物則追蹤獵殺。不對稱的資訊與能力對決，緊張感十足的貓捉老鼠。,
富饒之城新版,ㄈ,Citadels,中,2-7,I4,7.1,5,20-60,2.05,https://boardgamegeek.com/boardgame/478/citadels,烏嘎嘎,,1300,150,策略,輕策,心機,,綠色,,https://youtu.be/9oIppBSxg2A?si=iWccS5Kvpak0SXZn,勃根地桌遊,,2-8人角色選擇卡牌遊戲。每輪暗選角色（刺客、小偷、魔術師、國王等），依角色順序執行能力、蒐集金幣、興建建築。先蓋出八棟建築者觸發終局，讀心與反讀心是核心樂趣。,
蟲蟲燒烤派對,ㄔ,HECK MECK,中,2-7,J7,6.5,3-4,20,1.15,https://boardgamegeek.com/boardgame/15818/pickomino ,烏嘎嘎,,790,100,小品,運氣,,,綠色,v,https://youtu.be/Hh0Z-AfqH4Q?si=5T4XSJDapAdVPO4X,勃根地桌遊,,"這是個讓人胃口大開的輕鬆骰子遊戲，適合2~7位喜歡試手氣的小雞們。

在蟲蟲燒烤店前，小雞群聚擲骰想贏得烤蟲。大家輪流擲骰數次，除了擲出的點數相加起來要超過牌上的數字之外，其中還要有「蟲」的圖案才可以得到烤蟲喔！
數字越大的牌上面的蟲也越多，太貪吃的小雞常會摃龜，但不敢放手一搏的小雞常常也只有餓肚子的份！
當遊戲結束時，擁有最多條蟲的人獲勝。
★2006 桌遊怪客獎最佳兒童、派對遊戲入圍",
從前從前：動物王國,ㄘ,Once Upon a Time: Animal Tales,中,2-7,F4,7.4,N/A,N/A,1,https://boardgamegeek.com/boardgameexpansion/193679/once-upon-time-animal-tales,烏嘎嘎,,,,小品,說故事,,,綠色,v,,,,動物童話擴充，熊獅兔子輪番登場。飢餓、忠誠、兇猛等特質卡讓故事自然往伊索寓言方向流動，溫暖中帶著野性童趣。零學習成本混入主牌，孩子更容易開口，大人也笑得開心。,
終極戰士,ㄓ,Ultimate Warriorz,中,2-8,A5,6.9,4-5,30,1.31,https://boardgamegeek.com/boardgame/100679/ultimate-warriorz ,烏嘎嘎,,,,陣營,對戰,,,綠色,,,,動腦,2-8人格鬥競技遊戲。每位玩家選擇角色後，暗選行動牌同時揭曉，依行動優先度依序執行攻擊、防禦、移動。精準管理手牌、預判對手下一步，在競技場中存活到最後。,
七大奇蹟：城邦,ㄑ ,7 Wonders: Cities,中,2-8,A5,7.9,4-5,30,2.35,https://boardgamegeek.com/boardgame/111661/7-wonders-cities,烏嘎嘎,,,,策略,輕策,輪抽,成套收集,黃色,,,,,《七大奇蹟》城邦擴充。新增黑卡（城市卡）、第八位玩家支援、團隊模式。黑卡帶來更高互動性與侵略性，間諜與外交機制讓玩家關係更緊張。含佩特拉與拜占庭兩新奇蹟。,
創意編字,ㄔ,Knit Wit,中,2-8,C2,6.2,6,15,1.71,https://boardgamegeek.com/boardgame/191982/knit-wit,烏嘎嘎,,1160,150,派對,猜心,,,綠色,v,https://youtu.be/UJHCTNs71rA?si=g88h_nPk9p-1LjW3,逸馬的桌遊小教室,輕鬆,3-8人創意聯想文字遊戲。玩家用針線圈出自己設定的分類，所有人為同一分類寫下答案，獨特答案得分、重複則無分。自己創造分類而非固定題目，考驗創意與同步率。,
說謊小8,ㄕ,8 the Liar ,中,2-8,C4,4.9,5,15,1,https://boardgamegeek.com/boardgame/162915/8-liar,烏嘎嘎,,,,小品,吹牛,,,綠色,,,,輕���,吹牛卡牌遊戲，率先脫手所有牌者獲勝。每次出牌總和必須為8，可一次出多張牌。牌面朝下出，因此有機會虛報手牌唬人。每位玩家有三枚說謊者籌碼，可用來質疑對手吹牛。善用所有手牌與籌碼才能贏得勝利。,
裝龍作啞,ㄓ,On a Scale of One to T-Rex,中,2-8,C4,5.9,6,15,1,https://boardgamegeek.com/boardgame/289018/scale-one-t-rex,烏嘎嘎,,,,派對, 表演,,,綠色,,,,輕鬆,把比手畫腳變成「用幾分力道表演」的荒謬挑戰。全場同時開演尋找配對，幾秒內爆出第一波尖叫大笑。恐龍級狂躁或蚊子般有氣無力，讀心與微調的拉扯藏在胡鬧底下，派對暖場的強力炸彈。,
尋夢旅程,ㄒ,Dream on,中,2-8,C4,6.8,4-6,15-20,1,https://boardgamegeek.com/boardgame/232980/dream,烏嘎嘎,,,,小品,說故事,記憶,,綠色,,https://youtu.be/JqnUQoAXkVY?si=SoIbCtXs18eUFpo5,逸馬的桌遊小教室,,2-8人集體說夢遊戲。兩分鐘內共同用卡牌編織一場夢境故事，之後每位玩家回憶夢中出現了哪些元素。說故事與記憶力的完美結合，溫馨療癒的合作敘事體驗。,
大限77,ㄉ,Lobo 77,中,2-8,C4,5.8,5,30,1.06,https://boardgamegeek.com/boardgame/3337/double-down,烏嘎嘎,,290,50,小品,純卡牌,,,綠色,v,https://youtu.be/Xy5mY3o0NME?si=Veq_3JlgeN5a0lRE,勃根地桌遊,輕鬆,打出一張牌，並與先前的數值加總，明智使用特殊牌，避免出現11的倍數以及77以上的數值，這會讓你損失一枚圓片。若你的圓片用完了，恐怕即將出局；若你是唯一尚未出局的玩家，你贏得遊戲。,
